,the scores,sucess rate,one digit scores,two digits scores,three digits scores,four and more digits scores,Moving average
12975,1663,0.997493158,20.96948212,15.86775586,52.07305795,11.08970407,543.19
12976,795,0.99749335,20.96786622,15.8665331,52.07675118,11.0888495,543.79
12977,558,0.997493428,20.96625058,15.86531053,52.08044383,11.08799507,538.75
12978,680,0.997493564,20.96463518,15.86408814,52.08413591,11.08714077,535.33
12979,381,0.997493556,20.96302003,15.86286595,52.08782743,11.08628659,529.18
12980,823,0.997493762,20.96140513,15.86164394,52.09151837,11.08543256,527.14
12981,75,0.997493606,20.95979048,15.8681251,52.08750578,11.08457865,527.32
12982,83,0.997493453,20.95817608,15.87460525,52.0834938,11.08372487,527.44
12983,713,0.997493606,20.95656192,15.87338262,52.08718423,11.08287123,529.17
12984,1429,0.997494104,20.95494802,15.87216018,52.08317289,11.08971891,526.24
12985,271,0.997494043,20.95333436,15.87093793,52.08686278,11.08886493,524.44
12986,737,0.997494207,20.95172095,15.86971587,52.09055209,11.08801109,524.24
12987,679,0.997494343,20.95010779,15.86849399,52.09424084,11.08715738,527.03
12988,65,0.997494182,20.94849488,15.87497113,52.09023019,11.0863038,529.8
12989,269,0.997494119,20.94688222,15.87374904,52.0939184,11.08545035,529.26
12990,1443,0.997494624,20.9452698,15.87252713,52.0899084,11.09229467,552.49
12991,249,0.997494552,20.94365764,15.87130542,52.09359606,11.09144089,552.65
12992,33,0.997494376,20.94204572,15.87778034,52.0895867,11.09058724,562.03
12993,47,0.997494206,20.94043405,15.88425427,52.08557796,11.08973372,569.17
12994,115,0.997494069,20.93882262,15.88303194,52.0892651,11.08888034,566.96
12995,1723,0.997494709,20.93721145,15.88180979,52.085257,11.09572176,584.01
12996,81,0.997494556,20.93560052,15.88828191,52.08124952,11.09486805,563.49
12997,170,0.997494446,20.93398984,15.88705955,52.08493614,11.09401446,565.1
12998,403,0.997494448,20.93237941,15.88583737,52.0886222,11.09316101,536.07
12999,148,0.997494328,20.93076923,15.88461538,52.09230769,11.09230769,537.6
13000,630,0.99749444,20.9291593,15.88339359,52.09599262,11.0914545,529.52
13001,127,0.997494309,20.92754961,15.88217197,52.09967697,11.09060145,526.96
13002,515,0.997494365,20.92594017,15.88095055,52.10336076,11.08974852,532.74
13003,251,0.997494294,20.92433098,15.87972931,52.10704399,11.08889572,532.9
13004,445,0.997494317,20.92272203,15.87850827,52.11072664,11.08804306,539.77
13005,78,0.997494162,20.92111333,15.88497616,52.10671998,11.08719053,545.15
13006,1329,0.997494611,20.91950488,15.8837549,52.10271392,11.09402629,545.33
13007,145,0.997494489,20.91789668,15.88253383,52.10639606,11.09317343,557.64
13008,700,0.997494635,20.91628872,15.88131294,52.11007764,11.0923207,557.78
13009,418,0.997494645,20.91468101,15.88009224,52.11375865,11.0914681,562.5
13010,567,0.997494726,20.91307355,15.87887172,52.11743909,11.09061563,558.48
13011,543,0.997494796,20.91146634,15.8776514,52.12111897,11.0897633,553.28
13012,1367,0.997495263,20.90985937,15.87643126,52.11711366,11.09659571,547.96
13013,481,0.997495303,20.90825265,15.87521131,52.12079299,11.09574305,551.78
13014,237,0.997495225,20.90664618,15.87399155,52.12447176,11.09489051,549.68
13015,409,0.99749523,20.90503995,15.87277197,52.12814997,11.09403811,539.27
13016,30,0.997495053,20.90343397,15.87923485,52.12414535,11.09318583,543.36
13017,507,0.997495105,20.90182824,15.87801506,52.12782301,11.09233369,551.6
13018,1186,0.997495485,20.90022275,15.87679545,52.12381903,11.09916276,552.51
13019,68,0.997495326,20.89861751,15.88325653,52.11981567,11.09831029,551.85
13020,801,0.99749552,20.89701252,15.88203671,52.12349282,11.09745795,547.49
13021,231,0.997495439,20.89540777,15.88081708,52.12716941,11.09660574,537.45
13022,11,0.997495253,20.89380327,15.88727636,52.12316671,11.09575367,520.96
13023,630,0.997495364,20.89219902,15.88605651,52.12684275,11.09490172,523.54
13024,393,0.997495362,20.89059501,15.88483685,52.13051823,11.0940499,519.88
13025,454,0.997495389,20.88899125,15.88361738,52.13419315,11.09319822,506.33
13026,541,0.997495457,20.88738773,15.8823981,52.13786751,11.09234666,504.31
13027,243,0.997495383,20.88578446,15.881179,52.1415413,11.09149524,502.44
13028,501,0.997495432,20.88418144,15.87996009,52.14521452,11.09064395,508.34
13029,316,0.997495393,20.88257866,15.87874137,52.14888718,11.08979279,517.15
13030,133,0.997495265,20.88097613,15.87752283,52.15255928,11.08894175,518.88
13031,697,0.997495409,20.87937385,15.87630448,52.15623082,11.08809085,520.32
13032,390,0.997495405,20.87777181,15.87508632,52.15990179,11.08724008,519.76
13033,394,0.997495403,20.87617002,15.87386834,52.1635722,11.08638944,526.86
13034,154,0.997495285,20.87456847,15.87265056,52.16724204,11.08553893,522.2
13035,45,0.997495115,20.87296717,15.87910402,52.16324026,11.08468855,523.77
13036,25,0.997494935,20.87136611,15.88555649,52.15923909,11.08383831,520.85
13037,342,0.997494908,20.8697653,15.88433809,52.16290842,11.08298819,516.95
13038,280,0.997494851,20.86816474,15.88311987,52.16657719,11.0821382,522.91
13039,107,0.997494711,20.86656442,15.88190184,52.1702454,11.08128834,526.33
13040,2542,0.997495743,20.86496434,15.880684,52.16624492,11.08810674,513.95
13041,51,0.997495576,20.86336451,15.88713388,52.16224505,11.08725656,514.61
13042,1053,0.99749589,20.86176493,15.88591582,52.1582458,11.09407345,516.14
13043,943,0.997496152,20.86016559,15.88469795,52.16191352,11.09322294,517.39
13044,791,0.997496341,20.8585665,15.88348026,52.16558068,11.09237256,524.87
13045,1810,0.997497019,20.85696765,15.88226276,52.16158209,11.09918749,508.91
13046,385,0.997497013,20.85536905,15.88104545,52.16524872,11.09833678,513.25
13047,366,0.997496997,20.85377069,15.87982833,52.16891478,11.0974862,515.06
13048,115,0.997496861,20.85217258,15.87861139,52.17258027,11.09663576,512.62
13049,226,0.997496778,20.85057471,15.87739464,52.17624521,11.09578544,515.37
13050,179,0.997496673,20.84897709,15.87617807,52.17990959,11.09493525,509.4
13051,443,0.997496694,20.84737971,15.87496169,52.1835734,11.0940852,513.94
13052,925,0.997496947,20.84578258,15.8737455,52.18723665,11.09323527,512.42
13053,53,0.997496781,20.84418569,15.88018998,52.18323885,11.09238548,511.32
13054,1339,0.997497232,20.84258905,15.87897357,52.17924167,11.09919571,512.3
13055,597,0.997497327,20.84099265,15.87775735,52.18290441,11.09834559,512.22
13056,115,0.997497191,20.83939649,15.87654132,52.18656659,11.0974956,499.71
13057,1489,0.997497714,20.83780058,15.87532547,52.18257007,11.10430388,499.79
13058,149,0.997497595,20.83620492,15.87410981,52.18623172,11.10345356,495.52
13059,667,0.997497723,20.83460949,15.87289433,52.1898928,11.10260337,492.29
13060,123,0.997497591,20.83301432,15.87167904,52.19355333,11.10175331,488.75
13061,129,0.997497462,20.83141938,15.87046394,52.19721329,11.10090338,486.72
13062,17,0.997497279,20.8298247,15.87690423,52.19321748,11.10005359,488.28
13063,846,0.997497493,20.82823025,15.87568892,52.19687691,11.09920392,487.54
13064,339,0.997497465,20.82663605,15.87447378,52.20053578,11.09835438,486.76
13065,525,0.997497525,20.82504209,15.87325884,52.20419409,11.09750497,484.61
13066,493,0.997497571,20.82344838,15.87204408,52.20785184,11.0966557,504.34
13067,1909,0.997498294,20.82185491,15.87082951,52.20385675,11.10345883,503.41
13068,148,0.997498174,20.82026169,15.86961512,52.20751396,11.10260923,493.82
13069,445,0.997498196,20.81866871,15.86840092,52.21117062,11.10175976,499.81
13070,627,0.997498306,20.81707597,15.8671869,52.21482672,11.10091041,492.11
13071,577,0.997498391,20.81548348,15.86597307,52.21848225,11.1000612,492.31
13072,446,0.997498414,20.81389123,15.86475943,52.22213723,11.09921212,495.27
13073,535,0.997498479,20.81229922,15.86354597,52.22579165,11.09836316,489.57
13074,237,0.997498401,20.81070746,15.8623327,52.22944551,11.09751434,489.43
13075,308,0.997498358,20.80911594,15.86111961,52.23309881,11.09666565,486.14
13076,593,0.997498451,20.80752466,15.85990671,52.23675155,11.09581708,483.02
13077,371,0.997498438,20.80593363,15.85869399,52.24040373,11.09496865,484.3
13078,1270,0.997498855,20.80434284,15.85748146,52.23640951,11.10176619,491.29
13079,1262,0.997499267,20.80275229,15.85626911,52.2324159,11.10856269,491.66
13080,996,0.997499553,20.80116199,15.85505695,52.23606758,11.10771348,492.02
13081,219,0.997499467,20.79957193,15.85384498,52.2397187,11.10686439,488.88
13082,27,0.997499289,20.79798211,15.86027669,52.23572575,11.10601544,485.23
13083,1423,0.997499778,20.79639254,15.85906451,52.23173341,11.11280954,481.6
13084,963,0.997500048,20.79480321,15.8578525,52.23538403,11.11196026,483.6
13085,428,0.997500062,20.79321412,15.85664068,52.23903408,11.11111111,487.32
13086,445,0.997500084,20.79162528,15.85542905,52.24268358,11.11026209,489.9
13087,289,0.997500031,20.79003667,15.8542176,52.24633252,11.1094132,489.18
13088,661,0.997500156,20.78844832,15.85300634,52.2499809,11.10856444,490.01
13089,611,0.997500257,20.7868602,15.85179526,52.25362872,11.10771581,491.2
13090,205,0.997500165,20.78527232,15.85058437,52.25727599,11.10686731,470.69
13091,315,0.997500125,20.78368469,15.84937366,52.2609227,11.10601894,470.39
13092,186,0.997500023,20.7820973,15.84816314,52.26456885,11.1051707,460.55
13093,172,0.997499915,20.78051016,15.8469528,52.26821445,11.10432259,457.43
13094,863,0.997500136,20.77892325,15.84574265,52.27185949,11.10347461,457.39
13095,127,0.997500006,20.77733659,15.84453268,52.27550397,11.10262676,446.62
13096,515,0.997500062,20.77575017,15.8433229,52.2791479,11.10177903,444.14
13097,351,0.997500039,20.77416399,15.8421133,52.28279127,11.10093144,445.24
13098,159,0.997499924,20.77257806,15.84090389,52.28643408,11.10008398,445.72
13099,423,0.997499936,20.77099237,15.83969466,52.29007634,11.09923664,444.14
13100,33,0.997499761,20.76940692,15.84611862,52.28608503,11.09838944,447.49
13101,581,0.997499848,20.76782171,15.84490917,52.28972676,11.09754236,446.17
13102,363,0.997499831,20.76623674,15.84369992,52.29336793,11.09669541,452.44
13103,141,0.997499708,20.76465201,15.84249084,52.29700855,11.0958486,452.38
13104,543,0.997499776,20.76306753,15.84128195,52.30064861,11.09500191,440.94
13105,70,0.997499619,20.76148329,15.84770334,52.29665802,11.09415535,436.97
13106,78,0.997499466,20.75989929,15.85412375,52.29266804,11.09330892,438.8
13107,153,0.997499349,20.75831553,15.85291425,52.2963076,11.09246262,425.42
13108,273,0.997499289,20.75673202,15.85170494,52.2999466,11.09161645,434.98
13109,95,0.997499144,20.75514874,15.85812357,52.29595728,11.0907704,429.08
13110,213,0.997499055,20.75356571,15.85691404,52.29959576,11.08992449,428.06
13111,340,0.997499027,20.75198292,15.8557047,52.30323368,11.08907871,432.02
13112,1523,0.997499563,20.75040037,15.85449554,52.29924502,11.09585907,436.6
13113,407,0.997499567,20.74881806,15.85328656,52.30288242,11.09501296,429.57
13114,159,0.997499453,20.74723599,15.85207777,52.30651925,11.09416698,436.87
13115,194,0.997499355,20.74565416,15.85086917,52.31015554,11.09332113,444.78
13116,2003,0.99750012,20.74407258,15.84966075,52.30616757,11.10009911,445.56
13117,414,0.997500127,20.74249123,15.84845251,52.30980332,11.09925293,431.49
13118,227,0.997500045,20.74091013,15.84724445,52.31343852,11.09840689,430.56
13119,667,0.997500172,20.73932927,15.84603659,52.31707317,11.09756098,427.27
13120,31,0.997499997,20.73774865,15.85245027,52.31308589,11.09671519,421.37
13121,251,0.997499927,20.73616827,15.85124219,52.31672001,11.09586953,426.03
13122,307,0.997499883,20.73458813,15.85003429,52.32035358,11.095024,422.36
13123,60,0.997499721,20.73300823,15.85644621,52.31636696,11.0941786,429.12
13124,379,0.997499712,20.73142857,15.8552381,52.32,11.09333333,428.93
13125,125,0.997499581,20.72984915,15.85403017,52.32363249,11.09248819,428.42
13126,229,0.9974995,20.72826998,15.85282243,52.32726442,11.09164318,423.38
13127,371,0.997499487,20.72669104,15.85161487,52.3308958,11.09079829,428.76
13128,1200,0.997499869,20.72511235,15.85040749,52.32690989,11.09757026,416.15
13129,353,0.997499847,20.72353389,15.8492003,52.33054075,11.09672506,405.87
13130,169,0.997499737,20.72195568,15.8479933,52.33417105,11.09587998,397.18
13131,383,0.99749973,20.7203777,15.84678648,52.33780079,11.09503503,399.3
13132,25,0.997499552,20.71879997,15.85319424,52.33381558,11.09419021,401.56
13133,31,0.997499376,20.71722248,15.85960104,52.32983097,11.09334552,387.72
13134,354,0.997499355,20.71564522,15.8583936,52.33346022,11.09250095,380.34
13135,417,0.997499364,20.71406821,15.85718636,52.33708892,11.09165652,381.37
13136,283,0.997499309,20.71249144,15.8559793,52.34071706,11.09081221,384.32
13137,270,0.997499247,20.7109149,15.85477242,52.34434465,11.08996803,385.96
13138,363,0.99749923,20.70933861,15.85356572,52.34797169,11.08912398,395.37
13139,226,0.997499148,20.70776256,15.85235921,52.35159817,11.08828006,410.01
13140,491,0.997499192,20.70618674,15.85115288,52.35522411,11.08743627,408.74
13141,21,0.997499012,20.70461117,15.85755593,52.3512403,11.0865926,409.92
13142,69,0.997498855,20.70303584,15.863958,52.3472571,11.08574907,411.45
13143,631,0.997498965,20.70146074,15.86275107,52.35088253,11.08490566,412.27
13144,787,0.99749915,20.69988589,15.86154431,52.35450742,11.08406238,407.98
13145,733,0.997499309,20.69831127,15.86033775,52.35813175,11.08321923,407.4
13146,137,0.997499184,20.6967369,15.85913136,52.36175553,11.08237621,410.2
13147,476,0.997499221,20.69516276,15.85792516,52.36537876,11.08153331,408.94
13148,163,0.997499109,20.69358887,15.85671914,52.36900144,11.08069055,414.26
13149,68,0.997498952,20.69201521,15.86311787,52.36501901,11.07984791,411.32
13150,514,0.997499006,20.69044179,15.86191164,52.36864117,11.0790054,413.14
13151,311,0.997498965,20.68886861,15.8607056,52.37226277,11.07816302,416.66
13152,1552,0.997499513,20.68729567,15.85949973,52.368281,11.08492359,413.46
13153,47,0.997499346,20.68572297,15.86589631,52.36429983,11.08408089,418.74
13154,195,0.997499249,20.68415051,15.86469023,52.36792094,11.08323831,425.92
13155,200,0.997499154,20.68257829,15.86348434,52.3715415,11.08239587,432.29
13156,298,0.997499106,20.68100631,15.86227863,52.37516151,11.08155355,436.36
13157,151,0.997498988,20.67943456,15.86107311,52.37878097,11.08071135,443.24
13158,1105,0.997499324,20.67786306,15.85986777,52.37480052,11.08746865,440.57
13159,77,0.997499171,20.67629179,15.8662614,52.37082067,11.08662614,439.71
13160,21,0.997498991,20.67472077,15.87265405,52.36684143,11.08578376,441.33
13161,525,0.997499051,20.67314998,15.87144811,52.37046042,11.0849415,443.84
13162,475,0.997499088,20.67157943,15.87024235,52.37407886,11.08409937,441.65
13163,143,0.997498966,20.67000912,15.86903677,52.37769675,11.08325737,445.13
13164,1069,0.997499284,20.66843904,15.86783137,52.37371819,11.09001139,448.95
13165,1316,0.99749972,20.66686921,15.86662616,52.36974024,11.09676439,451.07
13166,571,0.997499802,20.66529961,15.86542113,52.37335764,11.09592162,435.35
13167,502,0.99749985,20.66373026,15.86421628,52.37697448,11.09507898,441.94
13168,55,0.997499687,20.66216114,15.87060521,52.37299719,11.09423646,440.02
13169,116,0.997499553,20.66059226,15.86940015,52.37661352,11.09339408,435.71
13170,37,0.997499381,20.65902361,15.87578772,52.37263685,11.09255182,453.96
13171,1043,0.997499687,20.65745521,15.87458245,52.3686608,11.09930155,465.36
13172,79,0.997499535,20.65588704,15.88096865,52.36468534,11.09845897,463.58
13173,1211,0.99749992,20.65431911,15.87976317,52.36071049,11.10520723,466.32
13174,218,0.997499834,20.65275142,15.87855787,52.36432638,11.10436433,465.16
13175,257,0.997499767,20.65118397,15.87735276,52.36794171,11.10352155,464.26
13176,89,0.99749962,20.64961676,15.88373681,52.36396752,11.10267891,467.81
13177,909,0.997499862,20.64804978,15.88253149,52.36758233,11.10183639,464.37
13178,9,0.997499677,20.65407087,15.88132635,52.36360877,11.10099401,452.44
13179,234,0.997499599,20.65250379,15.8801214,52.36722307,11.10015175,465.52
13180,127,0.99749947,20.65093695,15.87891662,52.37083681,11.09930961,463.93
13181,431,0.997499485,20.64937035,15.87771203,52.37445001,11.09846761,467.09
13182,253,0.997499416,20.64780399,15.87650762,52.37806266,11.09762573,467.02
13183,39,0.997499245,20.64623786,15.88288835,52.37408981,11.09678398,468.67
13184,225,0.997499163,20.64467198,15.88168373,52.37770193,11.09594236,465.15
13185,531,0.997499225,20.64310632,15.8804793,52.38131351,11.09510086,464.21
13186,740,0.997499387,20.64154091,15.87927504,52.38492455,11.0942595,466.11
13187,453,0.997499413,20.63997574,15.87807097,52.38853503,11.09341826,467.36
13188,1602,0.997499983,20.6384108,15.87686709,52.38456289,11.10015922,471.5
13189,2075,0.997500777,20.6368461,15.87566338,52.38059136,11.10689917,481.44
13190,78,0.997500625,20.63528163,15.88204079,52.37662042,11.10605716,477.04
13191,433,0.997500641,20.6337174,15.88083687,52.38023044,11.10521528,482.76
13192,339,0.997500612,20.63215341,15.87963314,52.38383992,11.10437353,482.12
13193,254,0.997500544,20.63058966,15.87842959,52.38744884,11.10353191,480.84
13194,434,0.99750056,20.62902615,15.87722622,52.39105722,11.10269041,474.98
13195,69,0.997500404,20.62746287,15.88360109,52.387087,11.10184905,479.42
13196,795,0.997500591,20.62589983,15.88239751,52.39069485,11.1010078,480.54
13197,225,0.997500509,20.62433702,15.88119412,52.39430217,11.10016669,479.33
13198,691,0.997500647,20.62277445,15.87999091,52.39790893,11.09932571,486.91
13199,129,0.997500519,20.62121212,15.87878788,52.40151515,11.09848485,487.1
13200,215,0.997500432,20.61965003,15.87758503,52.40512082,11.09764412,485.31
13201,933,0.997500685,20.61808817,15.87638237,52.40872595,11.09680351,499.97
13202,43,0.997500516,20.61652655,15.88275392,52.40475649,11.09596304,486.98
13203,669,0.997500644,20.61496516,15.88155105,52.4083611,11.09512269,487.08
13204,1261,0.997501052,20.61340401,15.88034835,52.40439228,11.10185536,488.79
13205,707,0.997501197,20.6118431,15.87914584,52.40799637,11.10101469,489.18
13206,485,0.997501238,20.61028243,15.87794351,52.41159991,11.10017415,487.49
13207,841,0.997501447,20.60872199,15.87674137,52.41520291,11.09933374,501.69
13208,6,0.997501261,20.61473238,15.8755394,52.41123476,11.09849345,501.71
13209,9,0.997501076,20.62074186,15.87433762,52.40726722,11.09765329,505.93
13210,375,0.997501065,20.61918099,15.87313602,52.41086973,11.09681326,506.29
13211,591,0.997501156,20.61762035,15.8719346,52.41447169,11.09597336,503.13
13212,1304,0.997501583,20.61605994,15.87073337,52.41050481,11.10270188,515.41
13213,755,0.997501751,20.61449977,15.86953231,52.41410625,11.10186166,514.45
13214,541,0.997501818,20.61293984,15.86833144,52.41770715,11.10102157,505.75
13215,406,0.997501821,20.61138015,15.86713075,52.42130751,11.1001816,500.51
13216,431,0.997501836,20.60982069,15.86593024,52.42490732,11.09934176,505.79
13217,1073,0.997502154,20.60826146,15.86472991,52.42094114,11.10606748,504.34
13218,35,0.997501982,20.60670247,15.87109464,52.41697557,11.10522732,508.29
13219,236,0.997501905,20.60514372,15.8698941,52.42057489,11.10438729,513.08
13220,1856,0.997502593,20.60358521,15.86869374,52.41660994,11.11111111,513.14
13221,1391,0.99750306,20.60202692,15.86749357,52.41264559,11.11783391,509.49
13222,129,0.997502933,20.60046888,15.86629358,52.41624442,11.11699312,521.55
13223,334,0.997502902,20.59891107,15.86509377,52.41984271,11.11615245,510.75
13224,263,0.997502838,20.5973535,15.86389414,52.42344045,11.11531191,509.6
13225,35,0.997502666,20.59579616,15.87025556,52.41947679,11.1144715,515.35
13226,584,0.997502753,20.59423906,15.86905572,52.42307402,11.11363121,515.55
13227,27,0.997502577,20.59268219,15.87541578,52.41911098,11.11279105,509.45
13228,7,0.997502392,20.59868471,15.87421574,52.41514854,11.11195102,509.47
13229,1661,0.997502987,20.59712774,15.87301587,52.4111867,11.11866969,517.9
13230,10,0.997502803,20.59557101,15.8793742,52.40722546,11.11782934,519.3
13231,699,0.997502944,20.59401451,15.87817412,52.41082225,11.11698912,515.97
13232,18,0.997502765,20.59245825,15.8845311,52.40686163,11.11614902,520.6
13233,196,0.997502669,20.59090222,15.88333081,52.41045791,11.11530905,521.8
13234,2,0.997502481,20.59690215,15.88213071,52.40649792,11.11446921,521.09
13235,323,0.997502445,20.59534603,15.88093079,52.41009368,11.1136295,518
13236,473,0.99750248,20.59379013,15.87973106,52.4136889,11.11278991,515.23
13237,395,0.997502478,20.59223448,15.8785315,52.41728358,11.11195045,517.45
13238,777,0.997502656,20.59067905,15.87733212,52.42087771,11.11111111,508.3
13239,1220,0.997503042,20.58912387,15.87613293,52.41691843,11.11782477,509.5
13240,51,0.997502878,20.58756891,15.88248622,52.41295975,11.11698512,509.55
13241,593,0.997502969,20.5860142,15.88128681,52.41655339,11.1161456,514.15
13242,5,0.997502784,20.59201087,15.88008759,52.41259533,11.1153062,511.47
13243,503,0.997502833,20.59045606,15.87888855,52.41618846,11.11446693,520.84
13244,201,0.997502739,20.58890147,15.87768969,52.41978105,11.11362778,516.53
13245,1177,0.997503105,20.58734712,15.87649102,52.41582364,11.12033822,516.6
13246,249,0.997503034,20.58579301,15.87529252,52.41941572,11.11949875,519.76
13247,355,0.997503013,20.58423913,15.8740942,52.42300725,11.11865942,518.06
13248,921,0.997503259,20.58268549,15.87289607,52.42659823,11.11782021,517.36
13249,87,0.997503112,20.58113208,15.87924528,52.42264151,11.11698113,520.38
13250,335,0.997503081,20.5795789,15.87804694,52.42623198,11.11614218,527.42
13251,1777,0.997503729,20.57802596,15.87684878,52.42227588,11.12284938,523.18
13252,253,0.99750366,20.57647325,15.8756508,52.42586584,11.12201011,534.11
13253,57,0.997503499,20.57492078,15.88199789,52.42191037,11.12117097,532.83
13254,366,0.997503483,20.57336854,15.8807997,52.42549981,11.12033195,524.5
13255,239,0.997503408,20.57181654,15.87960169,52.42908871,11.11949306,519.92
13256,129,0.997503281,20.57026477,15.87840386,52.43267708,11.1186543,515.48
13257,1571,0.997503831,20.56871323,15.87720622,52.42872228,11.12535827,508.56
13258,1107,0.997504164,20.56716193,15.87600875,52.42476808,11.13206124,517.09
13259,499,0.99750421,20.56561086,15.87481146,52.42835596,11.13122172,522.73
13260,57,0.997504049,20.56406003,15.88115527,52.42440238,11.13038232,521.49
13261,209,0.99750396,20.56250943,15.87995777,52.42798975,11.12954306,515.73
13262,1703,0.997504572,20.56095906,15.87876046,52.42403679,11.13624369,515.59
13263,47,0.997504406,20.55940893,15.88510253,52.42008444,11.1354041,508.35
13264,199,0.997504312,20.55785903,15.88390501,52.42367132,11.13456464,503.13
13265,792,0.997504496,20.55630936,15.88270767,52.42725765,11.13372531,507.12
13266,1099,0.997504825,20.55475993,15.88151051,52.42330595,11.14042361,508.94
13267,357,0.997504804,20.55321073,15.88031354,52.42689177,11.13958396,500.97
13268,450,0.997504828,20.55166177,15.87911674,52.43047705,11.13874444,519.81
13269,595,0.99750492,20.55011304,15.87792012,52.43406179,11.13790505,527.18
13270,43,0.997504752,20.54856454,15.88425891,52.43011077,11.13706578,516.95
13271,678,0.997504883,20.54701627,15.88306209,52.433695,11.13622664,509.63
13272,1285,0.997505298,20.54546824,15.88186544,52.42974459,11.14292172,508.81
13273,131,0.997505172,20.54392045,15.88066898,52.43332831,11.14208227,506.62
13274,103,0.997505033,20.54237288,15.87947269,52.43691149,11.14124294,504.34
13275,832,0.997505235,20.54082555,15.87827659,52.44049412,11.14040374,508.64
13276,109,0.997505099,20.53927845,15.87708067,52.44407622,11.13956466,507.49
13277,299,0.997505052,20.53773159,15.87588492,52.44765778,11.13872571,516.09
13278,11,0.997504869,20.53618495,15.88222005,52.44370811,11.13788689,522.61
13279,1077,0.997505187,20.53463855,15.8810241,52.43975904,11.14457831,511.82
13280,267,0.997505125,20.53309239,15.87982833,52.44334011,11.14373918,512.01
13281,98,0.997504983,20.53154645,15.88616172,52.43939166,11.14290017,505.46
13282,716,0.997505131,20.53000075,15.88496575,52.44297222,11.14206128,509.53
13283,159,0.997505019,20.52845528,15.88376995,52.44655224,11.14122252,514.48
13284,154,0.997504903,20.52691005,15.88257433,52.45013173,11.14038389,515.13
13285,222,0.99750482,20.52536505,15.8813789,52.45371067,11.13954539,512.76
13286,463,0.99750485,20.52382028,15.88018364,52.45728908,11.13870701,517.45
13287,675,0.997504979,20.52227574,15.87898856,52.46086695,11.13786875,540.5
13288,687,0.997505113,20.52073143,15.87779366,52.46444428,11.13703063,543.76
13289,2195,0.997505954,20.51918736,15.87659895,52.46049661,11.14371708,537.79
13290,83,0.997505805,20.51764352,15.8829283,52.45654954,11.14287864,544.11
13291,893,0.997506036,20.51609991,15.88173337,52.46012639,11.14204033,539.75
13292,71,0.997505882,20.51455653,15.88806139,52.45617994,11.14120214,539.95
13293,1191,0.997506252,20.51301339,15.88686626,52.45223409,11.14788626,535.85
13294,3,0.997506066,20.5189921,15.88567131,52.44828883,11.14704776,534.74
13295,76,0.997505915,20.51744886,15.89199759,52.44434416,11.14620939,532.7
13296,1111,0.997506248,20.51590584,15.89080244,52.44040009,11.15289163,540.65
13297,55,0.997506086,20.51436306,15.89712739,52.43645661,11.15205294,553.71
13298,621,0.99750619,20.51282051,15.89593202,52.44003309,11.15121438,548.41
13299,431,0.997506204,20.5112782,15.89473684,52.44360902,11.15037594,554.47
13300,919,0.997506447,20.50973611,15.89354184,52.44718442,11.14953763,552.32
13301,509,0.997506498,20.50819426,15.89234702,52.45075928,11.14869944,536.12
13302,1136,0.997506842,20.50665263,15.89115237,52.44681651,11.15537849,537.44
13303,541,0.997506907,20.50511124,15.88995791,52.45039086,11.15453999,540.11
13304,428,0.99750692,20.50357009,15.88876362,52.45396467,11.15370162,537.7
13305,249,0.99750685,20.50202916,15.88756952,52.45753795,11.15286337,535.64
13306,41,0.997506682,20.50048846,15.89389043,52.45359585,11.15202525,538.39
13307,149,0.997506565,20.498948,15.89269612,52.45716862,11.15118726,531.63
13308,859,0.997506779,20.49740777,15.89150199,52.46074085,11.15034939,521.53
13309,573,0.99750686,20.49586777,15.89030804,52.46431255,11.14951165,517.99
13310,251,0.99750679,20.494328,15.88911427,52.46788371,11.14867403,520.53
13311,15,0.99750661,20.49278846,15.89543269,52.46394231,11.14783654,518.85
13312,1290,0.997507026,20.49124915,15.89423871,52.4600015,11.15451063,507.73
13313,31,0.997506854,20.48971008,15.90055581,52.45606129,11.15367283,514.52
13314,19,0.997506676,20.48817124,15.90687195,52.45212167,11.15283515,514.2
13315,805,0.997506865,20.48663262,15.90567738,52.4556924,11.1519976,514.07
13316,613,0.997506964,20.48509424,15.90448299,52.4592626,11.15116017,504.37
13317,276,0.997506906,20.48355609,15.90328878,52.46283226,11.15032287,502.57
13318,1919,0.997507615,20.48201817,15.90209475,52.45889331,11.15699377,505.54
13319,973,0.997507882,20.48048048,15.9009009,52.46246246,11.15615616,501.86
13320,833,0.997508084,20.47894302,15.89970723,52.46603108,11.15531867,504.58
13321,659,0.997508204,20.47740579,15.89851374,52.46959916,11.15448131,514.59
13322,47,0.99750804,20.4758688,15.90482624,52.46566089,11.15364407,502.97
13323,115,0.997507907,20.47433203,15.90363254,52.46922846,11.15280696,502.21
13324,35,0.997507736,20.4727955,15.90994371,52.46529081,11.15196998,501.89
13325,465,0.997507766,20.47125919,15.90874981,52.46885787,11.15113312,516.24
13326,469,0.997507799,20.46972312,15.90755609,52.4724244,11.15029639,515.32
13327,887,0.997508025,20.46818727,15.90636255,52.4759904,11.14945978,518.71
13328,659,0.997508146,20.46665166,15.90516918,52.47955586,11.1486233,518.97
13329,582,0.997508231,20.46511628,15.90397599,52.48312078,11.14778695,509.64
13330,29,0.997508058,20.46358113,15.9102843,52.47918386,11.14695072,518
13331,44,0.997507892,20.4620462,15.91659166,52.47524752,11.14611461,526.38
